Case ID,Economic Position,Occupation Type ,Home,Gender,Region,Adults,Children,Household,Jan Income,Feb Income,Mar Income,Apr Income,May Income,Jun Income,Jan Expenditure,Feb Expenditure,Mar Expenditure,Apr Expenditure,May Expenditure,Jun Expenditure
149,Economically Inactive,Not Classified,Owned,Male,East Midlands,2,1,3,2888.96,3380.08,2311.17,2195.61,3466.75,3235.63,2172.5,2215.95,2437.55,2851.93,2509.7,2835.96
150,Part-time working,Managerial or Professional,Owned,Female,Wales,2,3,5,3504.85,2663.69,3259.51,4275.92,3119.32,3049.22,4051.64,3403.38,3539.52,3645.71,4265.48,4521.41
151,Training Program,Managerial or Professional,Owned,Female,Eastern,2,1,3,5924.95,7050.69,5213.96,4562.21,5747.2,4680.71,2849.32,2564.39,2974.69,3004.44,2704,3055.52
152,Full-time working,Routine or manual,Rented,Male,Yorkshire and the Humber,2,2,4,3384.7,3384.7,3418.55,3418.55,3384.7,3384.7,2407.28,2238.77,2328.32,2374.89,2754.87,2424.29
153,Full-time working,Intermediate occupation,Rented,Male,South West,2,1,3,2016.15,2036.31,2016.15,2016.15,2016.15,2036.31,3304.25,2709.49,2465.64,2934.11,3110.16,3701.09
154,Full-time working,Managerial or Professional,Owned,Male,North East,1,1,2,3524.75,3560,3560,3524.75,3524.75,3560,2192.03,1907.07,2135.92,2157.28,2243.57,2355.75
155,Economically Inactive,Not Classified,Owned,Male,South East,3,1,4,4813.04,4235.47,5920.03,3657.91,5727.51,4331.73,1377.03,1115.39,1171.16,1241.43,1278.67,1406.54
156,Economically Inactive,Not Classified,Owned,Male,London,2,1,3,5924.95,5095.46,6043.45,5865.7,7169.19,5628.7,5875,5287.5,4864.5,5837.4,6246.02,6745.7
157,Full-time working,Managerial or Professional,Owned,Male,London,2,3,5,5665.9,7082.38,6799.08,7082.38,6629.1,6742.42,4677.74,4163.19,4704.4,4092.83,4706.75,4189.01
158,Economically Inactive,Not Classified,Rented,Female,North East,1,1,2,1292.21,1563.57,1511.89,1486.04,1162.99,1382.66,655.6,668.71,615.21,633.67,747.73,807.55
159,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,2903.79,2410.14,2526.29,3426.47,2903.79,2874.75,4614.86,3553.44,3802.18,3231.85,2779.39,3279.68
160,Full-time working,Managerial or Professional,Rented,Male,South East,2,1,3,4060.7,4629.2,3329.77,4913.45,4466.77,3370.38,3248.96,3248.96,2989.04,2720.03,2937.63,3113.89
161,Economically Inactive,Not Classified,Owned,Male,London,2,1,3,3229.73,3520.4,3520.4,2551.48,3843.37,3068.24,963.91,886.8,1019.82,1101.41,1134.45,1066.38
162,Full-time working,Managerial or Professional,Owned,Female,Wales,3,1,4,5924.95,5924.95,6576.69,5332.46,7346.94,6754.44,4447.4,4892.14,5528.12,4975.31,5472.84,6457.95
163,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,1706.52,1570,1621.19,1450.54,1450.54,1996.63,1212.18,1297.03,1310,1165.9,1095.95,1249.38
164,Full-time working,Routine or manual,Owned,Female,Northern Ireland,2,1,3,2081.15,2101.96,2101.96,2081.15,2081.15,2081.15,2020.9,2121.95,2015.85,2318.23,2086.41,2149
165,Full-time working,Routine or manual,Rented,Male,Eastern,2,3,5,2341,2341,2341,2364.41,2341,2364.41,3241.95,2561.14,2945.31,2562.42,2306.18,2029.44
166,Full-time working,Routine or manual,Owned,Male,South West,3,3,6,5924.95,5984.2,5273.21,5450.95,5036.21,7228.44,5875,5405,5080.7,5131.51,6157.81,6835.17
167,Economically Inactive,Not Classified,Owned,Male,South West,1,1,2,1617.35,2021.69,1358.57,1390.92,1665.87,1989.34,1740.6,1740.6,1792.82,1559.75,1793.71,1829.58
168,Economically Inactive,Not Classified,Owned,Male,South East,1,1,2,2455.35,2283.48,1841.51,2013.39,2799.1,2406.24,2037.74,2180.38,2333.01,2333.01,2682.96,2709.79
169,Economically Inactive,Routine or manual,Rented,Female,North East,1,3,4,1376.9,1473.28,1528.36,1239.21,1032.68,1115.29,1015.87,761.9,723.81,774.48,658.31,730.72
170,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,1922.9,1826.75,1461.4,1922.9,1749.83,1903.67,1867.14,1997.84,2137.69,1902.54,1978.64,2196.29
171,Full-time working,Managerial or Professional,Owned,Female,Scotland,1,1,2,2545.6,2571.06,2545.6,2571.06,2545.6,2545.6,2827.3,2996.94,3176.76,3335.6,3502.38,3887.64
172,Full-time working,Managerial or Professional,Rented,Male,South East,1,1,2,5924.95,7406.19,5332.46,5095.46,5450.95,5332.46,3257.32,2638.43,2348.2,2019.45,2019.45,2019.45
173,Full-time working,Managerial or Professional,Owned,Male,Scotland,1,1,2,2030,2030,2050.3,2050.3,2030,2050.3,2188.58,1750.86,1838.4,2022.24,1941.35,1727.8
174,Economically Inactive,Long Term Unemployed,Rented,Female,North West and Merseyside,1,3,4,1556.65,1727.88,1852.41,1494.38,1899.11,1572.22,2054.77,2013.67,1812.3,2084.15,2480.14,2108.12
175,Full-time working,Managerial or Professional,Owned,Male,West Midlands,2,3,5,4439.3,5460.34,3462.65,4838.84,3507.05,3551.44,1995.23,1616.14,1680.79,1563.13,1469.34,1586.89
176,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,1,1,2,4383.95,3682.52,3331.8,4866.18,4208.59,4383.95,2221.7,2399.44,2039.52,1998.73,2138.64,2395.28
177,Full-time working,Intermediate occupation,Rented,Female,West Midlands,1,3,4,1317.03,1330.2,1317.03,1317.03,1317.03,1330.2,823.8,626.09,738.79,664.91,671.56,624.55
178,Part-time working,Managerial or Professional,Owned,Male,South East,2,1,3,5924.95,5510.2,7287.69,4739.96,6398.95,5924.95,2753.55,2120.23,2459.47,2287.31,2150.07,2451.08
179,Full-time working,Managerial or Professional,Rented,Male,West Midlands,1,1,2,3337.9,3337.9,3337.9,3371.28,3371.28,3371.28,2265.46,2333.42,2660.1,2766.5,2434.52,2312.79
180,Economically Inactive,Not Classified,Rented,Female,Scotland,1,1,2,1006.46,905.81,1006.46,1066.85,774.97,885.68,1013.6,810.88,794.66,953.59,1068.02,950.54
181,Economically Inactive,Not Classified,Owned,Male,Wales,2,1,3,1725,1397.25,1794,1293.75,1569.75,2121.75,1503.76,1233.08,1368.72,1204.47,1144.25,1029.83
182,Economically Inactive,Managerial or Professional,Owned,Male,Northern Ireland,2,1,3,1984.67,2381.6,1607.58,2004.52,2322.06,2083.9,2605.18,2318.61,2735.96,2818.04,3128.02,2690.1
183,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,3,5,5924.95,6280.45,4680.71,7346.94,5154.71,5984.2,5875,5052.5,5507.23,5782.59,5898.24,6134.17
184,Economically Inactive,Not Classified,Owned,Female,Eastern,2,1,3,1706.02,1944.86,1996.04,1313.64,1450.12,1774.26,1490.89,1267.26,1457.35,1588.51,1747.36,1590.1
185,Full-time working,Routine or manual,Owned,Female,West Midlands,3,1,4,3626.65,3662.92,3662.92,3662.92,3626.65,3662.92,4996.17,4696.4,4273.72,4230.98,4230.98,4019.43
186,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,4993.52,5542.81,5093.39,6142.03,5393,4294.43,3178.57,3242.14,3663.62,4066.62,4757.95,4995.85
187,Full-time working,Managerial or Professional,Owned,Male,North East,2,3,5,4640.95,3944.81,4780.18,5151.45,3619.94,4223.26,4523.81,3845.24,4114.41,4484.71,4215.63,4047
188,Full-time working,Managerial or Professional,Rented,Male,Yorkshire and the Humber,2,2,4,2963.9,2993.54,2993.54,2963.9,2993.54,2993.54,2551.97,2679.57,2518.8,2669.93,3070.42,2671.27
189,Training Program,Long Term Unemployed,Rented,Male,North West and Merseyside,1,1,2,355,301.75,397.6,269.8,273.35,376.3,749.23,636.85,713.27,713.27,820.26,705.42
190,Training Program,Routine or manual,Rented,Male,Northern Ireland,1,1,2,1790,2148,1754.2,2183.8,1593.1,1503.6,345.8,311.22,273.87,265.65,247.05,214.93
191,Economically Inactive,Not Classified,Owned,Male,West Midlands,3,1,4,3522.5,3592.95,2923.68,3522.5,3628.18,3592.95,1866.93,1773.58,1507.54,1778.9,1547.64,1392.88
192,Full-time working,Routine or manual,Rented,Male,Yorkshire and the Humber,2,1,3,3556.45,3556.45,3592.01,3556.45,3556.45,3556.45,3655.52,3070.64,3592.65,3915.99,3563.55,4169.35
193,Full-time working,Routine or manual,Rented,Female,South East,2,3,5,2136.55,2157.92,2136.55,2136.55,2136.55,2157.92,2042.7,1940.57,2270.47,2701.86,2890.99,3093.36
194,Economically Inactive,Long Term Unemployed,Rented,Female,London,1,1,2,602.4,572.28,692.76,457.82,524.09,590.35,424.85,437.6,516.37,449.24,435.76,396.54
195,Training Program,Routine or manual,Rented,Female,Wales,1,2,3,757.5,651.45,734.78,916.58,795.38,712.05,1680.49,1730.9,1540.5,1632.93,1469.64,1631.3
196,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,4903.75,3677.81,4854.71,3677.81,3726.85,5001.83,4078.42,4119.2,3583.7,3440.35,3922,4667.18
197,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,2,1,3,4670.06,4670.06,3642.65,4670.06,4529.96,4436.56,2833.76,2635.4,2319.15,2458.3,2409.13,2216.4
198,Full-time working,Managerial or Professional,Owned,Female,South East,1,1,2,2781,2781,2781,2808.81,2808.81,2808.81,1701.09,1820.17,1838.37,2206.04,2117.8,1948.38
199,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,1,1,2,4001.8,3441.55,4482.02,4321.94,3521.58,4241.91,2771.73,2522.27,2396.16,2156.54,2156.54,2178.11
200,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,2277.3,2026.8,2004.02,2004.02,2368.39,2117.89,1275.5,1211.73,1284.43,1361.5,1388.73,1194.31
201,Economically Inactive,Intermediate occupation,Rented,Female,North West and Merseyside,1,1,2,567,601.02,430.92,555.66,646.38,663.39,579.67,562.28,500.43,525.45,514.94,509.79
202,Economically Inactive,Long Term Unemployed,Owned,Male,South East,1,1,2,2312.16,1849.73,1734.12,2219.67,2381.52,2820.84,533.97,517.95,517.95,528.31,449.06,484.98
203,Economically Inactive,Not Classified,Owned,Male,South East,1,1,2,4567.66,4887.4,5389.84,4110.89,3425.75,4933.07,1147.21,1204.57,1060.02,1007.02,1198.35,1198.35
204,Training Program,Intermediate occupation,Owned,Male,South West,2,1,3,461.55,567.71,452.32,433.86,378.47,503.09,1781.52,1870.6,2151.19,2301.77,2693.07,2693.07
205,Economically Inactive,Routine or manual,Owned,Female,Northern Ireland,3,3,6,3320,4116.8,2755.6,3519.2,3618.8,3154,2000.65,1580.51,1659.54,1410.61,1537.56,1445.31
206,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,5555.5,6777.71,4944.4,6388.83,4166.63,5222.17,2845.75,2874.21,3046.66,2681.06,2788.3,3290.19
207,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,2,4,5924.95,7109.94,5628.7,4621.46,6458.2,4799.21,2670,2483.1,2731.41,2594.84,2776.48,2915.3
208,Part-time working,Intermediate occupation,Owned,Female,Yorkshire and the Humber,2,3,5,4197.1,4616.81,3399.65,5120.46,3399.65,4994.55,3374.99,3307.49,3935.91,4486.94,3858.77,4399
209,Full-time working,Intermediate occupation,Owned,Female,Scotland,1,1,2,4767.8,4910.83,4720.12,5626,4147.99,5912.07,2174.73,2044.25,2248.68,2113.76,2388.55,2866.26
210,Part-time working,Long Term Unemployed,Rented,Male,South West,3,1,4,2232.54,2009.28,2679.05,2009.28,1786.03,2344.16,2324.28,1975.64,1679.29,1578.53,1767.95,1803.31
211,Economically Inactive,Routine or manual,Owned,Female,North West and Merseyside,2,3,5,1646,1925.82,1646,1711.84,1777.68,1481.4,1736.34,1597.43,1565.48,1424.59,1367.61,1244.53
212,Economically Inactive,Not Classified,Owned,Male,East Midlands,2,1,3,1065.21,1310.21,1022.6,1033.25,1214.34,1054.56,1120.61,1120.61,1243.88,1082.18,1168.75,1250.56
213,Full-time working,Routine or manual,Owned,Male,Wales,2,2,4,3172,3172,3172,3172,3203.72,3172,2731.98,2786.62,3093.15,3464.33,4157.2,3990.91
214,Part-time working,Managerial or Professional,Owned,Female,North West and Merseyside,2,2,4,2812.18,3374.61,3234,3234,3121.51,2390.35,2509.12,2634.58,2476.51,2649.87,2570.37,3033.04
215,Economically Inactive,Not Classified,Rented,Male,Scotland,1,1,2,1172.91,1055.62,1255.01,1114.26,1219.83,914.87,395.58,383.71,414.41,464.14,427.01,435.55
216,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,1,3,5924.95,7228.44,5510.2,4562.21,5273.21,4502.96,1711.67,1437.8,1236.51,1199.41,1283.37,1103.7
217,Training Program,Long Term Unemployed,Rented,Male,North East,1,1,2,260,236.6,291.2,221,280.8,215.8,544.75,588.33,706,840.14,999.77,1029.76
218,Economically Inactive,Not Classified,Rented,Male,Eastern,2,1,3,1120.72,1244,918.99,885.37,1098.31,1075.89,1387.4,1220.91,1208.7,1099.92,1220.91,1404.05
219,Full-time working,Managerial or Professional,Rented,Female,North West and Merseyside,1,1,2,2218.8,2240.99,2218.8,2218.8,2240.99,2240.99,2046.22,2148.53,1976.65,1818.52,1945.82,2023.65
220,Full-time working,Managerial or Professional,Rented,Male,North West and Merseyside,2,1,3,5924.95,5924.95,5036.21,5273.21,5332.46,6280.45,3427.87,3462.15,3115.94,2648.55,2939.89,2528.31
221,Full-time working,Managerial or Professional,Rented,Female,London,1,2,3,1567.25,1567.25,1567.25,1567.25,1582.92,1582.92,1109.38,931.88,829.37,837.66,846.04,854.5
222,Part-time working,Routine or manual,Rented,Male,London,1,1,2,480,393.6,470.4,412.8,384,600,376.19,395,462.15,402.07,353.82,350.28
223,Economically Inactive,Not Classified,Rented,Female,London,2,2,4,662.5,589.63,695.63,755.25,556.5,761.88,568.35,602.45,692.82,755.17,883.55,821.7
224,Part-time working,Managerial or Professional,Owned,Female,South West,1,1,2,3448.79,3276.35,4035.08,3552.25,4104.05,3724.69,3394.23,2613.56,2665.83,2425.91,2304.61,2650.3
225,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,1414.01,1583.69,1258.47,1131.21,1131.21,1074.65,1084.46,1138.68,1172.84,1008.64,927.95,1104.26
226,Full-time working,Managerial or Professional,Owned,Male,London,2,3,5,5924.95,5510.2,7406.19,6991.44,5510.2,6991.44,5799.02,6378.92,6506.5,7742.74,8594.44,7305.27
227,Economically Inactive,Not Classified,Rented,Male,Scotland,2,1,3,1550.05,1689.55,1720.56,1658.55,1286.54,1503.55,1714.79,1457.57,1399.27,1399.27,1595.17,1371.85
228,Full-time working,Routine or manual,Rented,Male,Wales,2,3,5,2750.85,2778.36,2778.36,2750.85,2778.36,2750.85,2444.5,2004.49,1884.22,2016.12,2197.57,1977.81
229,Part-time working,Routine or manual,Rented,Female,North East,2,2,4,1553.9,1631.6,1507.28,1662.67,1507.28,1911.3,1395.05,1116.04,959.79,1026.98,1139.95,1094.35
230,Economically Inactive,Not Classified,Rented,Female,Northern Ireland,1,1,2,1028.85,802.5,781.93,833.37,1142.02,987.7,408.6,441.29,476.59,571.91,554.75,482.63
231,Part-time working,Routine or manual,Rented,Female,West Midlands,2,3,5,1908.35,2041.93,1984.68,1870.18,2003.77,2366.35,599.65,497.71,532.55,569.83,638.21,650.97
232,Part-time working,Routine or manual,Rented,Male,Yorkshire and the Humber,2,1,3,937.91,815.98,1106.73,806.6,984.81,731.57,564.78,593.02,587.09,516.64,594.14,582.26
233,Full-time working,Managerial or Professional,Owned,Male,London,2,1,3,5924.95,5036.21,6695.19,6517.45,7228.44,5391.7,1499.51,1319.57,1266.79,1152.78,1106.67,1007.07
234,Full-time working,Managerial or Professional,Owned,Male,South East,2,2,4,2431.76,2431.76,2456.08,2456.08,2456.08,2456.08,5875,4465,4732.9,5679.48,6644.99,6578.54
235,Part-time working,Managerial or Professional,Owned,Male,Wales,2,1,3,4164.76,4831.12,4539.59,3290.16,4123.11,3831.58,2664.95,2558.35,2686.27,2793.72,2374.66,2802.1
236,Economically Inactive,Not Classified,Rented,Female,Eastern,2,1,3,1178.51,1308.15,1107.8,883.88,1414.21,1473.14,1090.65,1101.56,1189.68,1046.92,1203.96,1312.32
237,Full-time working,Intermediate occupation,Owned,Male,Wales,2,3,5,4706.95,4377.46,4330.39,5789.55,5695.41,4095.05,2549.33,2090.45,2174.07,2065.37,2313.21,2266.95
238,Economically Inactive,Not Classified,Owned,Female,North West and Merseyside,1,1,2,1678.06,1996.89,2064.01,1879.43,2047.23,1728.4,1323.22,1389.38,1250.44,1187.92,1187.92,1413.62
239,Full-time working,Routine or manual,Owned,Male,West Midlands,3,1,4,2901.45,2901.45,2901.45,2901.45,2930.46,2930.46,1733.03,1421.08,1591.61,1639.36,1606.57,1606.57
240,Full-time working,Routine or manual,Owned,Male,Scotland,2,3,5,5565.7,6233.58,4229.93,4842.16,4786.5,4396.9,3516.07,2812.86,2925.37,2749.85,2722.35,3239.6
241,Economically Inactive,Managerial or Professional,Owned,Male,South West,1,3,4,4956.7,3965.36,6096.74,4907.13,5303.67,4907.13,2323.84,2440.03,2366.83,2698.19,2806.12,3255.1
242,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,1,3,5924.95,6813.69,6813.69,5628.7,5806.45,7169.19,5875,4993.75,5892.63,5598,6045.84,6227.22
243,Full-time working,Managerial or Professional,Owned,Female,Eastern,1,1,2,3849.9,3888.4,3849.9,3849.9,3849.9,3849.9,1339.72,1339.72,1594.27,1833.41,1558.4,1651.9
244,Economically Inactive,Not Classified,Rented,Female,East Midlands,3,1,4,2888.98,2513.41,3553.45,2715.64,2368.96,2195.62,1375.21,1141.42,1027.28,1068.37,1111.1,1266.65
245,Economically Inactive,Routine or manual,Rented,Female,Scotland,1,1,2,455.96,433.16,497,419.48,373.89,360.21,186.38,186.38,178.92,161.03,157.81,164.12
246,Part-time working,Routine or manual,Rented,Male,London,2,1,3,2631,2078.49,2709.93,2183.73,2367.9,2552.07,2225.08,1824.57,2171.24,1954.12,2169.07,2342.6
247,Part-time working,Routine or manual,Owned,Female,Yorkshire and the Humber,2,2,4,4525.65,4299.37,4118.34,4344.62,5249.75,5113.98,1815,1960.2,1666.17,1616.18,1729.31,2075.17
248,Full-time working,Intermediate occupation,Owned,Male,South East,2,3,5,5924.95,5984.2,7287.69,5924.95,5747.2,4443.71,3561.74,3063.1,3001.84,2971.82,3031.26,3516.26
249,Full-time working,Intermediate occupation,Owned,Male,South East,2,1,3,2886.38,2886.38,2886.38,2886.38,2915.24,2886.38,3305.26,2809.47,3034.23,2609.44,2766.01,2434.09
250,Full-time working,Intermediate occupation,Owned,Male,Northern Ireland,2,1,3,5924.95,6576.69,6161.95,5687.95,4502.96,5806.45,5875,4758.75,4806.34,5383.1,6298.23,6550.16
251,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,1,1,2,743.76,855.32,647.07,654.51,617.32,877.64,862.08,879.32,914.49,1088.24,968.53,987.9
252,Economically Inactive,Routine or manual,Rented,Female,South West,3,3,6,2992.5,2902.73,2513.7,3650.85,3411.45,3052.35,5616.07,5279.11,4962.36,5061.61,5669,6179.21
253,Part-time working,Routine or manual,Owned,Male,South West,2,1,3,3798.82,4026.75,2887.1,4026.75,4558.58,4406.63,2358.52,2099.08,1826.2,1661.84,1545.51,1375.5
254,Full-time working,Intermediate occupation,Owned,Male,North East,2,2,4,2999.65,2999.65,3029.65,3029.65,2999.65,3029.65,3588.36,2834.8,2636.36,2425.45,2110.14,2025.73
255,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,3641.57,3095.33,3423.08,2767.59,3568.74,4114.97,4516.22,3793.62,4476.47,4476.47,4655.53,4469.31
256,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,1888.97,1473.4,2191.21,2172.32,1737.85,1832.3,1107.09,1073.88,955.75,898.41,916.38,962.2
257,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,5924.95,5984.2,7050.69,4621.46,4739.96,6280.45,2775.68,2609.14,3104.88,3135.93,2979.13,2562.05
258,Part-time working,Routine or manual,Owned,Female,West Midlands,2,1,3,1558.2,1542.62,1324.47,1527.04,1667.27,1355.63,1366.69,1503.36,1623.63,1802.23,1784.21,1695
259,Full-time working,Managerial or Professional,Owned,Male,London,1,1,2,5924.95,5332.46,4976.96,5154.71,4562.21,4858.46,2293.7,2316.64,2617.8,3115.18,2897.12,2520.49
260,Full-time working,Routine or manual,Owned,Male,Northern Ireland,2,2,4,3492.5,3527.43,3527.43,3492.5,3527.43,3527.43,1909.14,2080.96,1956.1,1662.69,1928.72,2295.18
261,Full-time working,Managerial or Professional,Owned,Male,South East,3,2,5,5924.95,6635.94,5510.2,7228.44,5332.46,5332.46,5875,5875,6345,6725.7,6120.39,6671.23
262,Full-time working,Intermediate occupation,Owned,Male,Wales,2,1,3,2713.25,2740.38,2740.38,2740.38,2713.25,2713.25,951.97,904.37,822.98,971.12,932.28,792.44
263,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,827.24,835.51,794.15,1017.5,810.69,670.06,679.01,522.84,470.56,508.2,508.2,462.46
264,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,3692.1,3913.63,3249.05,3322.89,3359.81,3950.55,1808.53,1989.38,2287.79,2676.71,2516.11,2390.3
265,Economically Inactive,Not Classified,Owned,Female,South West,1,1,2,5126.59,5434.18,5536.71,4665.19,6408.23,4972.79,4008.84,3808.4,3389.48,3558.95,3914.85,4462.93
266,Part-time working,Intermediate occupation,Rented,Male,London,2,2,4,787.25,944.7,684.91,708.53,614.06,708.53,2460.06,1845.05,1881.95,1674.94,1423.7,1594.54
267,Full-time working,Managerial or Professional,Owned,Male,Eastern,2,3,5,3985.1,3985.1,3985.1,3985.1,4024.95,3985.1,4218.67,4134.3,4134.3,4671.76,4111.15,3782.26
